,Цена,Ссылка,Общая площадь,Площадь кухни,Этаж,Санузел,Окна,Ремонт,Тип дома,Пассажирский лифт,Грузовой лифт,Парковка,Город,Этажей в доме,умный_относ_этаж,возраст_дома,период_строительства
8913,5700000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_458_m_2127_et._7748706697?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,45.8,10.0,21,0,1,0,14024004.145800991,2,1,0,6531166.464112665,27,0.7692307692307693,7.0,4
8914,3818016.0,https://www.avito.ru/novosibirsk/kvartiry/auktsion_2-k._kvartira_576_m_510_et._7759021263?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,57.6,12.0,5,1,1,1,8348267.076508711,1,1,0,6531166.464112665,10,0.4444444444444444,14.0,3
8915,7000000.0,https://www.avito.ru/novosibirsk/kvartiry/3-k._kvartira_81_m_810_et._763403433?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,81.0,9.0,8,1,0,3,8348267.076508711,1,0,0,6531166.464112665,10,0.9333333333333333,27.0,1
8916,4700000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_324_m_45_et._7687414309?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,32.4,7.5,4,1,1,0,9870197.894296648,0,0,0,6531166.464112665,5,0.75,47.0,0
8919,5300000.0,https://www.avito.ru/novosibirsk/kvartiry/3-k._kvartira_579_m_45_et._7546313223?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,57.9,7.1,4,0,0,2,8348267.076508711,0,0,1,6531166.464112665,5,0.75,51.0,0
8920,8200000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_30_m_2729_et._7831399075?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,30.0,7.5,27,0,0,3,14024004.145800991,2,2,3,6531166.464112665,29,1.1142857142857143,2.0,4
8921,4500000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_239_m_1213_et._7799146580?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,23.9,3.0,12,0,0,1,14024004.145800991,1,1,3,6531166.464112665,13,1.0999999999999999,0.0,4
8922,4500000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_48_m_55_et._4907474874?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,48.0,5.4,5,1,1,2,9870197.894296648,0,0,0,6531166.464112665,5,1.1,55.0,0
8923,5800000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_54_m_510_et._7768029638?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNZTg2YTJORUd2dnk1aUk0Ijt9hM7IxD8AAAA,54.0,9.0,5,1,1,0,8348267.076508711,1,0,0,6531166.464112665,10,0.4444444444444444,33.0,1
8924,12000000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_543_m_2126_et._7710783768?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,54.3,18.9,21,0,0,3,17259665.500506587,1,2,1,6531166.464112665,26,0.8,8.0,4
8925,4177000.0,https://www.avito.ru/novosibirsk/kvartiry/apartamenty-studiya_21_m_525_et._7445809836?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,21.0,4.4,5,0,1,1,14024004.145800991,2,2,3,6531166.464112665,25,0.16666666666666666,1.0,4
8927,7100000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_461_m_316_et._7715257248?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,46.1,15.5,3,0,1,3,14024004.145800991,1,1,0,6531166.464112665,16,0.13333333333333333,5.0,4
8928,6500000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_37_m_1024_et._7817024305?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,37.0,10.5,10,0,0,2,14024004.145800991,2,1,0,6531166.464112665,24,0.391304347826087,2.0,4
8929,5950000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_443_m_1617_et._7761002889?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,44.3,9.3,16,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,1.125,38.0,1
8930,5800000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_464_m_717_et._7761935032?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,46.4,9.8,7,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,0.375,38.0,1
8931,5750000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_402_m_1717_et._7761117969?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,40.2,8.5,17,0,0,0,17259665.500506587,1,1,0,6531166.464112665,17,1.4,8.0,4
8934,6500000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_46_m_15_et._7748822117?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,46.0,6.0,1,0,1,3,8348267.076508711,0,0,0,6531166.464112665,5,0.0,60.0,0
8935,3000000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_232_m_1825_et._4566196107?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,23.2,4.9,18,0,1,0,14024004.145800991,1,1,0,6531166.464112665,25,0.7083333333333334,3.0,4
8936,4200000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_407_m_1517_et._3958867949?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,40.7,13.9,15,0,1,0,8348267.076508711,1,2,0,6531166.464112665,17,1.05,38.0,1
8937,5850000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_407_m_1717_et._7761054323?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,40.7,8.6,17,0,0,0,17259665.500506587,1,1,0,6531166.464112665,17,1.4,8.0,4
8938,3460860.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_296_m_79_et._7839366842?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,29.6,6.2,7,0,0,0,9870197.894296648,1,1,0,6531166.464112665,9,0.8999999999999999,47.0,0
8940,8999000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_721_m_48_et._7853406509?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,72.1,21.0,4,1,1,1,9870197.894296648,1,0,0,6531166.464112665,8,0.42857142857142855,8.0,4
8942,4600000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_344_m_1116_et._7827373802?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,34.4,10.9,11,0,1,0,9870197.894296648,1,1,0,6531166.464112665,16,0.6666666666666666,47.0,0
8943,5850000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_408_m_1717_et._7761184412?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,40.8,8.6,17,0,0,0,17259665.500506587,1,1,0,6531166.464112665,17,1.4,8.0,4
8944,4000000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_281_m_55_et._7553703389?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,28.1,5.8,5,1,0,2,9870197.894296648,0,0,0,6531166.464112665,5,1.1,57.0,0
8945,5950000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_374_m_1717_et._7761946922?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,37.4,7.9,17,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,1.4,38.0,1
8946,3100000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_306_m_25_et._7575828215?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,30.6,5.9,2,0,1,0,8348267.076508711,0,0,0,6531166.464112665,5,0.25,58.0,0
8947,6100000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_454_m_1617_et._7761292384?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,45.4,9.5,16,0,0,0,17259665.500506587,1,1,0,6531166.464112665,17,1.125,8.0,4
8949,6900000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_592_m_59_et._7720454322?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,59.2,11.0,5,0,1,2,9870197.894296648,1,0,0,6531166.464112665,9,0.5,0.0,4
8950,7500000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_559_m_410_et._7504188727?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,55.9,10.0,4,0,1,0,9870197.894296648,1,1,0,6531166.464112665,10,0.3333333333333333,17.0,3
8951,5950000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_443_m_1517_et._7760969925?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,44.3,9.3,15,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,1.05,38.0,1
8952,8100000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_622_m_22_et._7655045505?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,62.2,31.0,2,2,0,0,9870197.894296648,0,0,0,6531166.464112665,2,1.1,3.0,4
8955,6480000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_588_m_510_et._7729640573?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,58.8,9.0,5,1,1,1,8348267.076508711,1,0,0,6531166.464112665,10,0.4444444444444444,5.0,4
8958,5750000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_376_m_117_et._7761452522?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,37.6,7.9,1,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,0.0,38.0,1
8959,8777778.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_49_m_34_et._7596276089?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,49.0,8.0,3,1,1,3,9870197.894296648,0,0,2,6531166.464112665,4,0.6666666666666666,70.0,2
8961,8100000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_358_m_1125_et._7761168130?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,35.8,7.5,11,0,0,0,14024004.145800991,1,1,3,6531166.464112665,25,0.4166666666666667,7.0,4
8962,3000000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_183_m_1217_et._7593931043?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,18.3,3.8,12,0,1,0,17259665.500506587,1,1,0,6531166.464112665,17,0.6875,8.0,4
8963,6100000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_40_m_610_et._7742392125?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,40.0,12.5,6,0,0,1,9870197.894296648,1,1,3,6531166.464112665,10,0.5555555555555556,16.0,3
8964,8400000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_353_m_2525_et._7761078459?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,35.3,7.4,25,0,0,0,14024004.145800991,1,1,3,6531166.464112665,25,1.4,7.0,4
8965,5600000.0,https://www.avito.ru/novosibirsk/kvartiry/3-k._kvartira_624_m_39_et._7357157511?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,62.4,8.4,3,1,1,2,8348267.076508711,1,0,0,6531166.464112665,9,0.25,38.0,1
8966,4100000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_42_m_510_et._7504736860?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,42.0,8.6,5,0,1,0,8348267.076508711,1,0,0,6531166.464112665,10,0.4444444444444444,11.0,3
8967,3100000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_288_m_1212_et._7786341269?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,28.8,6.1,12,0,1,0,9870197.894296648,1,1,0,6531166.464112665,12,1.4,47.0,0
8968,5600000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_433_m_55_et._7755888750?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,43.3,6.0,5,0,1,1,8348267.076508711,0,0,0,6531166.464112665,5,1.1,56.0,0
8969,7750000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_43_m_1313_et._2159974819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,43.0,13.0,13,0,0,1,9870197.894296648,1,1,3,6531166.464112665,13,1.4,14.0,3
8970,4500000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_435_m_35_et._7666204432?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,43.5,6.8,3,1,1,0,8348267.076508711,0,0,0,6531166.464112665,5,0.5,45.0,0
8971,4600000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_43_m_39_et._7745186921?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,43.0,7.0,3,1,0,1,8348267.076508711,1,0,0,6531166.464112665,9,0.25,47.0,0
8972,5350000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_41_m_614_et._7742299728?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ1YmxjWVZTaGUyeVpQZkhkIjt9tOcgTj8AAAA,41.0,9.0,6,0,1,1,8348267.076508711,1,1,2,6531166.464112665,14,0.38461538461538464,3.0,4
8974,4800000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_56_m_917_et._4557418951?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,56.0,12.0,9,0,0,2,17259665.500506587,2,1,0,6531166.464112665,17,0.5,1.0,4
8975,4690000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_45_m_49_et._7722966425?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,45.0,7.0,4,0,1,3,8348267.076508711,1,0,0,6531166.464112665,9,0.375,55.0,0
8977,6600000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_452_m_717_et._7761137821?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,45.2,9.5,7,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,0.375,38.0,1
8978,6300000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_454_m_1717_et._7761667301?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,45.4,9.5,17,0,0,0,17259665.500506587,1,1,0,6531166.464112665,17,1.4,8.0,4
8979,7495000.0,https://www.avito.ru/novosibirsk/kvartiry/3-k._kvartira_593_m_39_et._7757872818?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,59.3,7.0,3,1,1,0,8348267.076508711,1,0,0,6531166.464112665,9,0.25,53.0,0
8980,7850000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_646_m_1617_et._7761012782?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,64.6,13.6,16,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,1.125,38.0,1
8981,4745000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_44_m_117_et._7778549131?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,44.0,14.0,1,0,1,0,8348267.076508711,1,1,1,6531166.464112665,17,0.0,3.0,4
8982,5550000.0,https://www.avito.ru/novosibirsk/kvartiry/2-k._kvartira_449_m_25_et._7569367016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,44.9,6.0,2,0,1,0,8348267.076508711,0,0,0,6531166.464112665,5,0.25,56.0,0
8983,8500000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_389_m_1315_et._7694551872?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,38.9,8.2,13,0,0,3,14024004.145800991,1,1,2,6531166.464112665,15,1.0285714285714285,18.0,3
8984,20000000.0,https://www.avito.ru/novosibirsk/kvartiry/3-k._kvartira_78_m_1425_et._3159054265?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,78.0,32.0,14,1,0,3,14024004.145800991,1,4,3,6531166.464112665,25,0.5416666666666666,3.0,4
8985,3900000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_273_m_1425_et._2975049994?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,27.3,5.7,14,0,1,2,14024004.145800991,2,1,0,6531166.464112665,25,0.5416666666666666,7.0,4
8986,6900000.0,https://www.avito.ru/novosibirsk/kvartiry/kvartira-studiya_31_m_26_et._7556729173?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,31.0,6.5,2,0,1,1,9870197.894296648,1,1,3,6531166.464112665,6,0.2,13.0,3
8987,5550000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_402_m_1617_et._7761101687?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,40.2,8.5,16,0,0,0,17259665.500506587,1,1,0,6531166.464112665,17,1.125,8.0,4
8989,6250000.0,https://www.avito.ru/novosibirsk/kvartiry/1-k._kvartira_454_m_1717_et._7761283513?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,45.4,9.5,17,0,0,0,8348267.076508711,1,0,0,6531166.464112665,17,1.4,38.0,1
8990,22000000.0,https://www.avito.ru/novosibirsk/kvartiry/3-k._kvartira_934_m_39_et._7759956855?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiYUZvS3liMWtRcTRFVW5oIjt9qSUe7z8AAAA,93.4,14.0,3,1,1,3,9870197.894296648,1,0,0,6531166.464112665,9,0.25,4.0,4
